Hours Studied,Previous Scores,Sleep Hours,Sample Question Papers Practiced,Performance Index,Extracurricular Activities
2,63,4,3,39,No
7,59,8,6,49,Yes
6,86,6,5,74,No
5,66,8,2,53,No
1,91,9,9,67,No
2,63,5,0,38,Yes
8,56,7,6,47,No
1,64,4,4,40,No
3,85,9,0,68,Yes
2,94,8,0,70,Yes
5,70,6,5,54,Yes
4,67,9,3,49,No
7,89,6,7,79,No
5,98,6,1,82,No
8,67,4,3,62,Yes
4,61,6,7,46,Yes
6,95,6,7,86,No
4,98,8,4,80,Yes
2,44,4,2,17,Yes
1,93,7,3,69,No
1,83,7,2,58,No
8,81,6,1,74,Yes
4,47,9,3,32,No
5,77,5,8,64,Yes
8,67,4,5,57,Yes
7,96,5,3,82,No
8,86,4,0,78,No
8,51,4,6,40,Yes
6,96,8,1,88,Yes
2,64,6,5,42,No
6,77,8,9,67,Yes
1,83,9,0,56,Yes
1,54,5,6,26,Yes
3,83,5,3,56,Yes
3,80,7,2,63,Yes
5,90,9,9,78,No
1,92,9,6,68,Yes
6,73,8,2,66,Yes
7,99,8,7,90,No
3,84,9,3,65,No
4,52,8,2,33,No
3,47,7,6,32,Yes
1,98,8,6,74,Yes
8,52,8,8,48,No
2,75,9,9,57,No
1,45,9,6,22,No
8,77,8,5,69,No
7,71,8,2,62,No
7,60,9,3,52,Yes
4,83,5,7,66,No
9,83,6,5,81,Yes
6,88,5,8,75,Yes
2,98,8,7,80,No
1,46,4,7,20,No
1,65,4,9,40,No
9,54,7,9,55,No
4,95,5,6,78,No
5,88,9,9,76,Yes
3,81,7,0,60,No
4,62,7,4,44,No
8,91,4,6,85,Yes
4,77,5,9,56,No
9,80,6,8,76,No
9,54,9,3,49,No
6,87,5,7,72,Yes
2,92,7,0,69,No
7,79,8,3,72,No
9,55,7,3,50,No
6,71,5,1,57,No
3,76,4,2,56,Yes
7,57,5,2,46,No
5,59,6,8,45,Yes
1,85,9,6,60,No
3,41,9,1,22,No
5,94,8,8,81,No
7,62,8,7,54,Yes
3,69,7,5,48,No
6,42,5,5,28,No
5,85,9,1,73,Yes
1,78,4,2,52,No
6,86,6,5,74,No
8,88,7,2,84,No
1,40,5,6,13,No
2,80,4,4,57,Yes
4,61,5,3,42,Yes
2,68,4,7,47,Yes
9,53,5,1,48,No
8,87,5,2,81,No
8,67,9,9,63,No
4,60,7,3,43,No
5,84,5,9,71,Yes
4,71,5,5,49,No
9,45,7,4,43,Yes
2,93,7,4,69,No
8,40,8,6,34,No
2,60,8,7,37,Yes
1,96,9,5,74,No
3,43,7,2,21,Yes
9,42,6,3,38,Yes
3,88,9,0,67,No
9,69,4,4,64,Yes
7,70,7,9,61,Yes
1,73,8,7,46,No
5,58,5,2,41,Yes
9,59,7,9,58,Yes
3,62,7,3,40,No
9,93,8,3,92,Yes
5,98,8,5,86,No
9,79,6,8,77,Yes
6,64,9,9,52,No
9,54,8,2,47,No
7,77,8,3,70,No
7,62,8,5,57,No
8,91,9,5,90,No
7,41,5,6,32,Yes
9,96,7,0,93,No
9,96,7,8,94,No
6,54,8,1,42,Yes
7,91,9,3,82,No
2,83,6,2,58,Yes
9,74,8,2,68,Yes
1,49,9,4,25,No
1,53,9,6,30,Yes
3,66,6,6,46,Yes
6,93,9,6,86,Yes
5,53,7,2,42,No
2,74,6,8,49,Yes
9,72,6,5,70,No
4,91,4,9,74,No
4,40,6,7,26,Yes
5,73,6,0,56,No
8,58,5,3,54,Yes
4,63,7,6,48,Yes
5,81,8,8,70,No
4,43,4,2,22,No
6,75,6,5,62,No
3,52,5,7,33,Yes
8,97,5,2,93,Yes
6,71,9,5,62,Yes
5,48,8,8,31,No
2,78,8,8,60,Yes
7,55,7,5,50,Yes
2,89,9,4,67,Yes
1,42,6,0,17,Yes
7,91,5,2,82,No
5,59,4,2,41,Yes
1,49,7,3,24,No
4,95,6,4,78,Yes
4,97,9,7,80,Yes
7,97,8,8,93,Yes
9,61,9,6,64,No
2,87,6,9,60,No
1,42,9,5,18,No
2,50,8,2,28,Yes
7,64,6,8,54,Yes
6,81,4,9,71,No
4,87,7,0,68,Yes
1,47,9,8,23,Yes
1,48,8,2,20,No
5,54,4,8,37,Yes
1,71,5,9,47,Yes
7,92,4,0,81,Yes
1,42,4,7,18,No
1,43,4,5,16,Yes
2,69,8,8,49,No
3,52,5,3,33,Yes
1,83,7,4,60,No
9,60,4,5,55,No
8,80,8,8,75,No
5,96,8,5,81,No
2,85,7,8,64,Yes
5,58,6,1,41,No
6,78,5,3,68,Yes
1,87,5,2,59,Yes
4,61,9,3,44,No
9,59,4,0,55,Yes
2,76,6,1,54,Yes
5,70,5,3,53,Yes
1,49,9,9,24,Yes
4,57,4,3,37,No
4,82,6,4,65,Yes
6,78,8,8,69,Yes
9,85,4,0,82,Yes
3,59,6,7,39,Yes
9,57,7,2,54,Yes
6,50,5,8,36,No
7,61,4,7,55,Yes
2,98,9,7,78,No
6,83,8,8,73,Yes
6,57,9,3,49,No
2,97,4,4,74,Yes
2,73,5,6,51,Yes
2,62,5,1,37,No
1,40,6,6,16,No
5,94,9,2,84,No
8,49,9,5,47,Yes
2,92,8,5,70,No
5,40,6,5,28,No
8,77,8,9,72,No
5,78,4,1,60,Yes
2,88,4,8,67,Yes
3,48,9,7,33,Yes
6,70,6,6,58,No
5,46,7,8,36,Yes
4,56,5,3,35,Yes
4,74,6,1,56,Yes
5,87,6,3,71,Yes
2,76,4,9,51,No
9,91,5,2,88,Yes
2,57,6,1,36,No
2,72,4,1,50,No
9,43,4,7,42,No
3,62,9,4,44,No
7,50,9,5,42,No
4,91,6,7,75,No
6,48,6,6,34,Yes
4,69,4,6,54,No
7,47,9,6,36,Yes
1,79,6,6,53,No
3,44,5,7,24,Yes
3,51,4,0,30,No
1,40,4,2,13,Yes
6,54,6,0,43,Yes
9,64,6,7,56,No
8,57,6,1,50,No
7,77,5,6,67,No
8,81,4,5,74,No
6,85,7,0,73,Yes
9,92,5,5,90,Yes
3,65,5,8,42,No
9,79,9,2,77,No
4,98,4,6,84,Yes
7,42,7,3,37,No
9,93,4,0,91,Yes
2,61,5,6,34,No
2,65,6,0,40,No
9,58,4,3,53,Yes
3,83,4,8,63,Yes
9,83,6,4,82,No
5,86,7,6,73,Yes
6,99,7,6,86,No
2,78,4,2,56,Yes
8,98,6,7,94,No
9,75,9,0,74,No
2,60,4,3,37,No
6,80,6,9,69,Yes
6,93,5,3,79,Yes
8,87,9,1,83,Yes
5,65,6,5,50,Yes
9,52,4,0,47,No
1,75,8,2,53,Yes
9,63,7,8,62,Yes
7,80,4,9,75,Yes
4,65,6,5,48,No
3,60,9,1,40,Yes
6,57,9,8,45,Yes
1,54,6,1,27,No
3,54,7,6,32,No
2,45,4,0,20,No
9,82,9,4,80,No
3,70,9,6,51,No
2,67,8,2,44,No
4,47,5,3,29,No
2,68,8,4,46,Yes
1,60,5,2,37,No
6,56,9,5,44,No
8,95,5,2,90,No
2,96,4,7,75,No
9,88,9,6,84,No
3,63,9,0,44,Yes
8,97,5,1,91,Yes
8,99,6,3,94,Yes
3,89,5,4,69,Yes
3,75,5,9,57,Yes
6,70,7,3,55,Yes
1,86,7,3,61,Yes
4,73,4,8,54,No
1,41,4,3,12,No
3,81,6,3,62,No
9,42,7,3,40,No
5,69,8,1,57,No
5,47,4,7,33,No
4,91,4,3,71,Yes
3,46,7,4,26,No
5,51,7,7,39,No
4,97,6,3,74,No
8,58,7,4,56,Yes
4,65,5,4,45,Yes
8,67,9,5,61,Yes
6,54,8,6,45,No
5,53,9,2,43,No
4,87,5,9,68,No
4,98,5,2,79,Yes
4,53,9,8,40,Yes
9,42,5,0,37,No
4,89,4,9,72,Yes
9,68,9,7,67,No
6,99,5,9,93,Yes
7,93,4,2,85,Yes
3,45,7,4,26,Yes
8,88,8,2,84,No
3,62,8,9,45,Yes
1,67,5,0,41,No
5,53,8,9,39,No
2,53,4,4,28,No
6,59,7,7,48,Yes
9,52,5,4,46,Yes
1,66,6,3,38,Yes
4,99,9,8,87,No
1,74,8,0,50,Yes
1,84,8,4,63,Yes
8,95,5,0,89,No
2,41,9,5,19,No
1,80,9,9,56,No
8,84,8,8,82,Yes
4,79,8,1,60,Yes
3,87,6,3,67,No
4,63,9,7,50,Yes
5,68,4,2,52,No
1,42,5,6,17,Yes
1,84,5,6,61,No
3,43,6,1,22,Yes
6,89,6,9,79,No
1,41,4,3,15,No
2,59,7,0,34,No
7,93,5,7,83,Yes
1,92,9,9,71,Yes
7,54,8,9,47,Yes
4,88,4,8,70,No
6,71,5,0,58,No
8,81,9,6,74,No
9,40,4,0,34,No
6,77,7,0,66,No
9,74,9,8,73,No
4,90,5,9,72,No
6,46,8,9,34,No
8,84,9,5,80,No
9,52,5,0,49,Yes
3,88,4,6,69,No
2,40,7,2,16,Yes
6,53,9,9,46,No
4,68,4,3,50,Yes
1,97,4,3,67,No
8,42,6,7,37,Yes
9,85,4,0,78,No
9,63,9,7,62,No
2,40,7,8,18,No
9,87,8,6,83,Yes
7,49,6,0,42,No
5,52,4,6,36,Yes
7,75,9,5,64,Yes
9,48,5,4,47,Yes
8,53,6,4,48,Yes
6,75,7,0,63,Yes
4,49,5,5,31,No
1,79,7,3,54,Yes
6,62,5,0,46,Yes
3,74,8,7,53,Yes
6,94,7,7,86,Yes
6,46,5,3,34,No
4,81,7,6,66,No
2,74,6,2,53,No
9,41,7,7,32,Yes
2,54,9,6,32,Yes
3,48,7,4,26,Yes
1,86,5,4,59,No
7,56,7,8,45,Yes
1,78,8,5,54,No
9,91,4,5,89,Yes
1,57,6,1,35,Yes
5,54,9,4,40,No
7,57,5,3,49,Yes
3,63,7,9,46,No
9,62,7,2,63,Yes
8,51,7,8,43,No
3,62,6,6,44,Yes
5,60,9,3,48,Yes
7,65,4,8,53,Yes
4,47,8,8,32,Yes
5,69,9,6,58,Yes
3,73,8,4,50,No
9,41,9,8,39,No
9,44,5,6,41,Yes
7,70,4,8,61,No
2,72,4,2,49,No
7,93,6,8,84,No
7,43,9,0,32,No
5,45,7,4,32,Yes
9,62,4,1,60,No
3,84,9,0,67,No
4,58,7,2,46,Yes
1,82,6,6,56,Yes
6,84,9,2,74,Yes
4,47,9,9,28,Yes
1,78,5,9,52,Yes
2,52,9,8,28,Yes
3,40,5,2,18,Yes
9,45,7,5,45,Yes
8,46,7,1,41,No
7,87,4,7,78,Yes
4,66,6,9,48,No
1,54,5,4,26,Yes
8,91,4,1,86,Yes
4,73,8,6,56,No
3,97,4,2,77,Yes
9,96,7,4,95,Yes
4,62,8,8,47,No
4,87,4,0,62,No
9,88,9,1,87,No
2,63,6,4,40,No
5,54,5,3,35,No
4,74,9,0,60,No
9,43,8,6,41,Yes
5,83,6,8,67,Yes
9,76,4,0,70,Yes
9,56,9,7,55,Yes
2,70,7,8,54,Yes
9,77,7,1,72,No
3,49,6,0,26,No
4,93,7,5,77,Yes
1,89,5,6,67,No
1,66,6,1,39,Yes
1,81,6,4,54,No
9,45,7,4,43,Yes
8,95,6,6,89,Yes
5,45,4,0,28,Yes
5,91,8,9,80,No
9,54,9,7,51,No
3,43,8,4,23,Yes
3,96,9,2,79,No
7,87,7,8,77,Yes
9,93,5,2,89,Yes
6,95,5,6,80,No
2,79,7,9,57,Yes
1,46,7,6,20,Yes
2,90,6,9,68,Yes
1,97,5,7,71,No
9,88,8,9,88,Yes
8,92,7,7,85,Yes
7,84,8,3,77,Yes
3,86,9,0,66,Yes
8,65,8,3,61,No
2,97,5,5,74,Yes
2,70,9,9,48,Yes
3,41,8,5,18,No
7,67,6,5,59,No
1,81,6,6,55,No
8,52,5,0,47,No
7,57,6,9,52,No
4,69,7,0,50,No
5,94,9,6,77,Yes
1,50,5,3,25,Yes
4,52,9,5,35,No
1,90,8,5,65,Yes
1,63,7,8,40,No
1,96,5,1,70,Yes
7,68,8,3,61,No
7,95,8,3,89,No
4,93,8,6,77,Yes
2,44,8,0,22,No
3,74,8,4,55,Yes
8,58,5,3,52,No
8,94,6,1,88,No
6,52,8,4,44,Yes
9,44,7,8,39,No
9,83,5,7,80,Yes
4,53,4,8,35,Yes
1,77,6,6,52,Yes
1,61,7,9,34,Yes
5,48,8,6,33,Yes
2,88,5,1,64,No
6,79,5,2,65,No
7,65,8,9,55,Yes
1,84,7,7,58,No
6,44,5,1,29,Yes
8,68,9,6,65,No
5,93,6,5,80,Yes
7,61,7,9,55,No
6,88,8,3,78,Yes
4,42,7,3,22,No
7,67,9,2,53,Yes
9,77,7,5,77,Yes
7,53,4,2,41,No
5,86,8,8,69,Yes
7,53,6,3,47,Yes
3,82,8,3,64,No
2,50,4,1,28,No
5,48,8,1,35,Yes
4,77,8,6,63,Yes
5,86,6,4,71,Yes
8,83,4,2,78,Yes
4,45,8,5,32,No
9,40,9,5,40,Yes
7,64,8,0,55,Yes
7,55,5,2,42,No
8,91,8,4,88,No
6,54,6,6,43,Yes
8,73,5,3,66,No
3,56,9,7,33,No
1,42,9,2,12,No
6,42,9,5,32,Yes
1,76,4,5,48,Yes
9,56,9,8,56,Yes
2,94,7,3,73,No
2,88,6,6,65,Yes
7,91,4,9,83,Yes
2,77,5,0,53,Yes
8,40,7,0,39,No
6,46,4,1,32,Yes
7,65,6,3,55,Yes
7,86,5,5,76,Yes
6,78,6,3,69,Yes
9,58,6,5,54,No
9,91,5,1,89,Yes
7,93,9,8,87,Yes
9,69,8,2,66,No
3,82,6,6,65,No
3,94,9,0,71,No
1,53,5,7,27,No
5,52,6,3,38,No
4,59,8,4,43,Yes
2,65,5,6,38,No
9,66,4,2,59,No
3,64,4,8,44,No
8,48,9,8,39,Yes
6,80,4,7,67,Yes
5,87,7,0,70,Yes
1,51,6,1,24,No
4,49,6,1,31,Yes
3,45,5,2,24,No
1,89,7,1,61,No
5,73,6,0,59,Yes
6,98,5,4,87,Yes
2,91,8,5,68,Yes
3,80,6,6,62,No
6,58,9,9,50,Yes
4,45,6,6,27,Yes
9,41,8,1,36,Yes
5,54,8,6,43,Yes
4,56,6,1,35,Yes
2,55,8,1,29,No
6,67,5,5,56,No
2,60,6,5,41,Yes
7,47,6,7,37,No
3,49,4,4,26,No
9,49,9,4,46,No
5,89,6,9,75,Yes
8,49,4,0,40,No
6,48,8,3,36,Yes
8,67,9,0,62,No
3,63,9,9,47,Yes
3,58,8,4,39,No
5,72,5,7,57,No
3,43,4,0,20,Yes
8,95,6,2,87,Yes
8,42,4,0,31,No
2,81,8,5,57,Yes
4,51,8,9,37,Yes
1,57,5,0,29,Yes
4,62,9,9,48,Yes
4,59,9,2,41,No
9,45,8,4,43,Yes
3,92,4,4,70,No
2,73,9,1,54,No
9,81,6,2,77,Yes
9,41,6,8,40,Yes
1,69,4,0,39,Yes
6,48,5,0,38,Yes
8,66,6,1,61,No
3,81,4,7,59,No
9,73,4,5,68,Yes
2,79,8,3,59,No
6,63,9,6,55,Yes
1,88,8,5,63,No
7,56,9,8,47,No
3,68,5,5,49,No
7,75,5,1,64,Yes
4,89,5,2,72,Yes
9,51,4,8,46,No
5,70,4,6,55,Yes
3,88,8,5,73,Yes
8,48,6,4,41,No
6,58,9,2,50,Yes
2,85,9,3,61,Yes
3,85,5,0,60,No
8,56,9,4,52,No
7,41,7,6,31,No
6,79,5,1,66,No
1,44,9,7,16,Yes
9,98,8,9,93,Yes
3,78,9,5,59,No
5,93,4,9,78,No
7,87,8,2,79,Yes
7,55,8,1,50,Yes
3,56,8,7,38,Yes
4,93,7,3,80,No
7,66,7,6,58,No
8,46,9,6,44,No
2,91,5,9,70,No
9,47,9,8,45,Yes
7,47,9,9,40,No
8,62,9,7,57,No
6,71,4,7,61,Yes
6,82,8,6,72,No
9,86,6,9,83,Yes
4,57,5,4,36,No
5,77,5,8,61,Yes
9,93,8,6,90,Yes
1,51,5,2,22,Yes
4,54,8,5,35,No
7,67,5,2,59,No
9,94,9,5,89,No
6,77,4,7,66,No
8,89,5,8,88,No
9,95,5,1,91,No
4,70,6,5,53,Yes
1,91,4,2,64,No
8,48,9,6,40,No
2,47,4,3,24,Yes
1,85,4,4,59,Yes
7,58,5,9,49,No
9,90,7,5,85,Yes
9,47,5,7,47,No
3,73,8,1,54,Yes
6,96,6,3,82,No
7,43,4,3,31,Yes
9,70,8,5,67,Yes
2,77,9,3,58,No
8,42,8,4,36,No
7,74,7,4,66,Yes
4,58,4,7,39,Yes
2,82,5,3,61,Yes
8,68,4,5,64,Yes
5,49,6,6,31,No
6,51,4,7,39,Yes
7,85,8,8,78,Yes
1,69,8,9,43,No
8,69,5,7,62,No
4,99,5,3,80,No
9,57,5,3,51,No
1,63,9,9,40,No
2,71,6,4,48,No
6,48,9,2,38,Yes
1,86,9,1,61,Yes
4,63,9,1,42,Yes
8,65,4,8,57,No
5,42,7,7,26,No
9,62,4,5,58,Yes
6,50,5,8,40,Yes
1,49,6,4,26,No
6,89,9,9,78,No
6,75,4,0,62,Yes
6,99,8,7,90,Yes
8,52,9,2,50,Yes
6,68,4,8,57,Yes
5,77,8,0,62,Yes
2,98,4,2,74,No
4,92,4,0,74,Yes
5,52,9,0,40,Yes
4,96,4,5,81,No
2,65,5,3,45,Yes
7,59,8,9,50,No
2,44,6,3,17,No
1,59,7,4,31,Yes
5,53,9,2,40,Yes
1,84,8,1,61,No
1,53,5,9,26,No
1,47,8,7,20,No
6,87,6,6,73,Yes
9,52,9,9,55,Yes
1,63,8,3,37,Yes
5,54,5,1,35,Yes
9,90,9,8,90,Yes
9,40,5,7,36,No
1,61,9,3,38,Yes
8,73,7,4,65,Yes
1,89,6,9,66,No
8,90,7,5,88,Yes
1,79,4,3,53,Yes
5,42,5,1,27,Yes
8,94,7,4,90,No
6,65,5,0,50,No
9,53,9,6,49,Yes
1,97,5,8,71,Yes
9,80,4,2,72,Yes
1,47,5,5,21,No
3,88,9,8,73,No
1,94,9,3,68,Yes
3,94,7,5,74,Yes
2,95,6,2,72,Yes
2,55,8,8,38,Yes
9,81,7,6,78,No
8,60,4,6,55,No
1,49,8,3,24,Yes
4,96,5,5,72,No
1,64,7,7,38,No
1,95,8,5,73,Yes
4,77,7,5,60,Yes
2,61,5,3,38,Yes
3,88,9,7,74,Yes
9,87,7,9,86,No
2,86,4,7,62,Yes
4,93,8,8,80,Yes
1,85,8,5,62,Yes
2,43,8,1,22,Yes
5,43,7,3,28,No
1,69,5,3,41,Yes
7,41,7,7,34,Yes
4,68,7,4,52,No
6,82,9,3,71,Yes
8,75,8,7,68,Yes
6,60,5,2,47,Yes
2,99,6,1,73,No
1,60,5,3,33,Yes
8,87,7,0,83,Yes
8,60,4,0,48,Yes
9,43,5,4,39,No
6,40,8,0,29,Yes
1,65,4,3,36,Yes
9,95,6,7,94,Yes
3,90,6,7,73,No
6,41,4,1,28,No
9,48,6,2,49,Yes
3,94,4,2,73,Yes
5,96,7,0,83,No
5,84,4,2,73,Yes
7,57,7,7,50,No
4,87,8,5,74,No
4,87,8,4,71,No
7,96,6,9,92,Yes
9,81,9,8,78,No
4,80,9,6,64,No
4,50,4,5,37,Yes
6,64,7,4,49,Yes
6,65,8,4,53,Yes
7,97,8,9,95,No
1,75,8,8,50,No
3,81,6,9,62,Yes
9,74,8,5,74,No
6,77,9,3,70,Yes
6,42,5,3,29,Yes
5,98,6,3,81,Yes
3,80,4,5,58,Yes
5,74,5,0,57,Yes
1,89,6,8,61,No
3,79,6,1,56,No
4,61,7,1,44,Yes
5,47,5,4,30,No
9,54,5,3,53,No
4,84,9,2,67,Yes
3,46,5,4,21,No
1,58,8,6,35,No
6,79,9,9,77,Yes
7,81,8,1,72,No
8,56,9,5,52,No
1,40,4,3,15,No
4,84,9,1,67,No
5,68,4,0,55,No
2,97,9,7,73,Yes
1,52,4,4,25,Yes
8,95,8,9,90,Yes
6,87,9,1,74,Yes
5,68,7,7,53,Yes
9,80,9,2,79,No
2,81,4,6,59,No
8,45,6,1,40,Yes
9,44,8,6,39,Yes
1,73,7,3,49,Yes
7,50,6,9,41,No
8,48,6,0,39,No
3,77,8,4,57,No
4,79,9,3,66,No
3,80,5,7,59,No
7,48,7,0,40,No
9,47,9,1,47,Yes
3,83,8,4,65,No
6,97,5,9,86,Yes
8,79,8,9,75,Yes
6,42,8,1,30,No
2,52,6,0,26,No
7,58,9,5,49,No
2,73,8,9,52,No
2,71,9,3,47,No
2,88,5,4,64,No
1,55,6,2,28,No
1,75,5,9,48,No
7,57,5,5,47,Yes
5,53,6,3,37,Yes
3,69,9,5,54,No
1,41,5,4,18,Yes
6,52,4,1,37,No
1,66,9,3,41,Yes
9,98,8,1,96,Yes
2,92,6,4,69,No
1,91,6,2,64,No
7,56,9,5,48,No
6,70,4,4,59,Yes
6,54,4,1,39,Yes
5,96,4,9,80,No
4,59,4,7,38,Yes
4,44,7,5,26,No
3,46,6,8,27,Yes
8,57,5,2,50,No
7,95,6,3,89,Yes
9,50,6,7,45,No
1,71,6,6,42,No
7,89,4,7,80,No
4,66,4,8,48,Yes
7,65,7,7,59,No
1,76,9,7,53,Yes
5,84,6,5,72,No
3,67,8,1,46,No
5,89,9,6,75,No
4,41,7,3,25,Yes
2,59,4,2,36,Yes
4,43,6,3,24,Yes
3,52,4,3,31,No
1,63,9,2,39,Yes
8,87,5,8,81,No
5,77,4,2,63,No
4,97,4,1,81,No
5,79,7,0,63,No
4,87,5,0,69,No
3,84,9,4,66,Yes
5,94,8,4,80,Yes
4,68,8,8,52,No
1,97,8,3,68,No
3,75,6,4,57,Yes
8,41,8,5,37,No
7,80,6,9,68,No
2,57,9,6,35,No
1,88,9,8,65,No
3,47,4,5,28,Yes
5,97,8,0,82,No
1,54,7,7,29,Yes
3,80,9,1,62,Yes
3,56,5,8,35,Yes
5,62,5,6,51,Yes
3,41,9,6,22,No
9,45,4,9,42,No
1,68,5,9,45,No
4,66,5,4,48,Yes
4,76,4,7,61,Yes
1,88,4,9,59,Yes
2,73,4,0,50,No
1,57,7,2,33,No
6,81,4,8,65,No
3,49,4,0,26,Yes
7,77,4,7,69,Yes
5,98,9,5,87,No
9,83,8,9,85,Yes
7,56,9,4,46,Yes
4,98,8,5,82,No
5,52,7,4,36,Yes
5,91,7,8,77,Yes
5,99,5,1,85,No
9,87,9,9,85,Yes
3,81,8,5,62,Yes
6,66,7,3,54,Yes
8,92,7,2,89,Yes
9,41,9,4,35,No
7,73,5,1,65,No
3,70,4,2,52,Yes
1,62,6,6,37,No
4,46,5,0,27,No
6,77,6,1,60,No
3,72,5,2,52,Yes
1,51,5,9,28,Yes
6,84,4,6,72,No
1,51,7,3,23,No
9,58,8,7,59,No
1,48,5,7,20,No
6,49,4,0,38,Yes
1,56,6,4,31,No
7,89,9,0,81,Yes
3,79,9,6,66,Yes
6,78,7,3,68,Yes
7,80,9,7,75,Yes
1,49,5,7,24,Yes
1,51,6,8,26,Yes
5,54,5,5,39,Yes
6,70,9,6,61,No
9,54,8,6,52,Yes
1,67,9,4,38,No
4,43,8,6,25,No
8,75,9,8,73,No
9,94,7,3,93,No
3,40,6,1,16,No
2,97,8,7,75,Yes
4,83,4,6,64,Yes
2,96,7,5,77,No
1,73,5,6,44,No
3,86,9,2,66,No
7,56,6,5,48,Yes
1,78,6,9,50,No
2,77,9,6,56,Yes
1,83,4,6,55,Yes
8,90,8,4,83,No
5,72,9,2,58,Yes
8,99,6,1,93,Yes
3,60,4,6,38,Yes
7,65,4,3,55,No
8,85,5,1,80,No
6,75,4,7,64,No
7,44,7,1,37,No
2,72,6,5,49,No
8,40,7,3,33,No
5,92,4,8,78,No
7,45,4,4,31,No
1,76,7,3,53,Yes
5,41,5,7,25,No
1,96,4,2,69,Yes
8,92,7,8,89,Yes
4,98,7,7,80,No
4,98,6,7,80,Yes
2,44,5,9,22,Yes
5,65,8,4,52,No
1,80,7,0,59,Yes
9,90,6,9,88,No
5,92,8,8,81,Yes
6,86,6,1,79,Yes
2,52,6,0,28,No
1,51,9,5,28,Yes
4,44,5,0,19,Yes
7,41,4,9,31,No
6,98,5,9,87,No
1,43,8,9,17,Yes
1,98,9,6,75,Yes
8,66,5,6,61,No
4,89,4,0,72,Yes
5,92,5,9,78,No
7,49,5,4,36,No
8,52,5,2,45,No
7,83,7,1,74,Yes
2,41,7,4,17,Yes
4,65,5,4,47,Yes
1,54,4,1,25,No
9,85,4,5,81,Yes
3,96,4,6,74,No
3,49,4,0,30,Yes
9,61,9,2,59,No
3,79,9,3,60,No
8,64,6,1,58,Yes
2,54,5,9,28,No
3,52,5,4,33,Yes
2,47,6,3,30,Yes
1,60,4,1,31,Yes
2,60,8,0,36,Yes
8,61,8,7,56,Yes
9,85,6,1,82,No
2,72,8,3,50,Yes
7,84,7,9,76,No
5,66,5,4,52,Yes
3,79,8,1,60,No
9,89,9,9,91,No
6,61,9,8,52,Yes
1,69,7,1,43,No
5,48,5,5,32,Yes
7,84,7,6,77,Yes
4,74,5,5,55,Yes
8,57,5,3,52,No
5,81,8,0,68,No
9,44,9,1,41,No
9,66,6,9,63,No
9,96,8,9,99,Yes
1,45,4,5,17,Yes
2,71,7,7,47,No
3,47,4,2,24,No
4,95,5,6,80,Yes
9,78,8,8,79,No
6,60,4,3,49,Yes
1,57,4,6,27,No
9,53,9,6,51,No
6,54,4,9,41,No
4,81,9,8,67,Yes
4,65,9,2,48,Yes
3,92,5,0,72,No
7,83,9,7,75,No
3,71,5,3,48,No
2,78,9,1,58,No
8,67,9,4,62,No
4,99,5,3,83,No
8,78,4,0,68,No
1,82,7,6,55,No
5,71,8,3,55,Yes
9,52,8,7,49,Yes
1,54,5,8,27,Yes
4,57,4,7,38,Yes
6,78,7,0,66,No
8,45,6,7,37,Yes
3,94,5,4,72,Yes
5,50,6,0,34,No
7,71,8,8,68,Yes
1,79,8,8,56,Yes
7,59,7,6,52,Yes
8,72,7,6,67,Yes
8,79,6,0,69,Yes
9,47,8,8,45,No
6,90,7,0,76,No
6,74,7,6,65,No
2,44,8,8,26,Yes
3,74,8,8,54,Yes
4,86,4,4,68,Yes
4,53,9,5,34,No
8,60,7,1,56,Yes
1,86,6,1,63,Yes
4,63,5,9,47,Yes
4,56,5,8,40,Yes
1,57,8,0,31,No
3,73,9,9,56,No
5,51,6,4,36,Yes
6,55,4,6,41,No
9,43,7,9,43,No
9,64,4,5,61,No
9,73,6,5,69,Yes
1,67,4,5,44,No
9,85,8,7,82,No
8,50,5,6,48,Yes
2,52,8,4,27,No
1,70,7,9,45,No
1,99,8,1,75,No
6,64,6,9,54,Yes
9,78,6,5,76,Yes
7,49,7,9,44,No
5,63,7,4,50,Yes
2,40,5,3,17,Yes
1,92,4,9,66,Yes
2,64,5,4,42,No
1,67,8,8,42,No
3,75,4,1,56,Yes
6,57,7,5,48,No
8,45,6,8,40,Yes
3,41,8,9,24,Yes
9,42,5,4,38,No
5,85,9,5,73,Yes
7,47,9,9,40,Yes
8,70,7,3,62,Yes
3,87,4,4,65,Yes
2,58,9,7,37,No
2,89,4,0,68,Yes
5,45,6,0,30,No
1,53,7,9,31,Yes
2,42,7,3,15,No
9,87,8,9,89,Yes
7,40,8,2,33,Yes
6,83,4,4,72,No
9,69,9,9,64,No
7,85,9,7,78,Yes
5,58,5,0,40,Yes
9,93,4,4,91,Yes
6,58,9,4,49,Yes
6,48,8,1,38,Yes
4,46,8,4,28,No
1,85,8,7,62,No
5,76,4,9,62,Yes
9,89,7,6,89,No
8,80,5,1,74,No
8,92,5,5,85,Yes
5,46,8,9,33,No
9,48,6,0,41,Yes
3,43,4,9,24,No
3,64,9,9,47,No
1,88,9,2,65,No
9,51,7,5,50,No
6,45,8,8,35,No
2,57,6,0,30,Yes
8,79,8,5,76,No
9,60,6,1,55,Yes
9,54,5,8,49,No
2,42,6,1,19,No
2,41,5,2,15,No
7,95,5,1,86,Yes
